rowId,depAirportId,arrAirportId,airlineId,airlineName,aircraftTypes
421,2594,2652,192,Transportes Aereos Regionales,Saab SF340A/B
422,2669,2362,192,Transportes Aereos Regionales,Saab SF340A/B
423,770,772,306,Tajikstan,Saab SF340A/B
424,208,216,455,US Marshals Service,Saab SF340A/B
425,208,209,455,US Marshals Service,Saab SF340A/B
426,2446,215,455,US Marshals Service,Saab SF340A/B
427,212,216,455,US Marshals Service,Saab SF340A/B
428,214,216,455,US Marshals Service,Saab SF340A/B
429,215,2446,455,US Marshals Service,Saab SF340A/B
430,215,216,455,US Marshals Service,Saab SF340A/B
431,216,208,455,US Marshals Service,Saab SF340A/B
432,216,212,455,US Marshals Service,Saab SF340A/B
433,216,214,455,US Marshals Service,Saab SF340A/B
434,216,215,455,US Marshals Service,Saab SF340A/B
435,216,209,455,US Marshals Service,Saab SF340A/B
436,209,208,455,US Marshals Service,Saab SF340A/B
437,209,216,455,US Marshals Service,Saab SF340A/B
438,2158,2167,73,Vuelos Internos Privados VIP,Saab SF340A/B
439,2138,2166,73,Vuelos Internos Privados VIP,Saab SF340A/B
440,2139,2167,73,Vuelos Internos Privados VIP,Saab SF340A/B
441,2167,2158,73,Vuelos Internos Privados VIP,Saab SF340A/B
442,2167,2139,73,Vuelos Internos Privados VIP,Saab SF340A/B
443,2166,2158,73,Vuelos Internos Privados VIP,Saab SF340A/B
444,2359,2677,203,XP Internation,Saab SF340A/B
445,2359,2490,203,XP Internation,Saab SF340A/B
446,207,2446,203,XP Internation,Saab SF340A/B
447,2378,2677,203,XP Internation,Saab SF340A/B
448,2378,2682,203,XP Internation,Saab SF340A/B
449,2410,2677,203,XP Internation,Saab SF340A/B
450,2410,2562,203,XP Internation,Saab SF340A/B
451,217,2446,203,XP Internation,Saab SF340A/B
452,217,2681,203,XP Internation,Saab SF340A/B
453,2499,2446,203,XP Internation,Saab SF340A/B
454,2499,2447,203,XP Internation,Saab SF340A/B
455,2499,2657,203,XP Internation,Saab SF340A/B
456,2446,207,203,XP Internation,Saab SF340A/B
457,2446,217,203,XP Internation,Saab SF340A/B
458,2446,2499,203,XP Internation,Saab SF340A/B
459,2446,212,203,XP Internation,Saab SF340A/B
460,2446,214,203,XP Internation,Saab SF340A/B
461,2446,213,203,XP Internation,Saab SF340A/B
462,2446,2583,203,XP Internation,Saab SF340A/B
463,2446,215,203,XP Internation,Saab SF340A/B
464,2446,221,203,XP Internation,Saab SF340A/B
465,2446,2657,203,XP Internation,Saab SF340A/B
466,212,2446,203,XP Internation,Saab SF340A/B
467,214,2446,203,XP Internation,Saab SF340A/B
468,214,213,203,XP Internation,Saab SF340A/B
469,213,2446,203,XP Internation,Saab SF340A/B
470,2451,2583,203,XP Internation,Saab SF340A/B
471,2451,2657,203,XP Internation,Saab SF340A/B
472,2677,2359,203,XP Internation,Saab SF340A/B
473,2677,2378,203,XP Internation,Saab SF340A/B
474,2677,2490,203,XP Internation,Saab SF340A/B
475,2677,2522,203,XP Internation,Saab SF340A/B
476,2677,2562,203,XP Internation,Saab SF340A/B
477,2677,2682,203,XP Internation,Saab SF340A/B
478,2488,215,203,XP Internation,Saab SF340A/B
479,2488,2657,203,XP Internation,Saab SF340A/B
480,2490,2359,203,XP Internation,Saab SF340A/B
481,2490,2677,203,XP Internation,Saab SF340A/B
482,2522,2677,203,XP Internation,Saab SF340A/B
483,2583,2446,203,XP Internation,Saab SF340A/B
484,2583,2451,203,XP Internation,Saab SF340A/B
485,2583,215,203,XP Internation,Saab SF340A/B
486,2583,2587,203,XP Internation,Saab SF340A/B
487,2583,2447,203,XP Internation,Saab SF340A/B
488,2583,2656,203,XP Internation,Saab SF340A/B
489,2562,2410,203,XP Internation,Saab SF340A/B
490,2562,2677,203,XP Internation,Saab SF340A/B
491,215,2446,203,XP Internation,Saab SF340A/B
492,215,2488,203,XP Internation,Saab SF340A/B
493,215,2583,203,XP Internation,Saab SF340A/B
494,215,2681,203,XP Internation,Saab SF340A/B
495,2681,217,203,XP Internation,Saab SF340A/B
496,2681,215,203,XP Internation,Saab SF340A/B
497,2681,2657,203,XP Internation,Saab SF340A/B
498,2587,2583,203,XP Internation,Saab SF340A/B
499,2587,2657,203,XP Internation,Saab SF340A/B
500,2447,2499,203,XP Internation,Saab SF340A/B
501,2447,2583,203,XP Internation,Saab SF340A/B
502,2682,2677,203,XP Internation,Saab SF340A/B
503,221,2446,203,XP Internation,Saab SF340A/B
504,2656,2583,203,XP Internation,Saab SF340A/B
505,2656,2657,203,XP Internation,Saab SF340A/B
506,2657,2499,203,XP Internation,Saab SF340A/B
507,2657,2446,203,XP Internation,Saab SF340A/B
508,2657,2451,203,XP Internation,Saab SF340A/B
509,2657,2488,203,XP Internation,Saab SF340A/B
510,2657,2681,203,XP Internation,Saab SF340A/B
511,2657,2587,203,XP Internation,Saab SF340A/B
512,2657,2656,203,XP Internation,Saab SF340A/B
513,890,903,331,Jupiter Airlines,Saab SF340A/B
514,903,890,331,Jupiter Airlines,Saab SF340A/B
515,93,156,379,Alghanim,Saab SF340A/B
516,93,184,379,Alghanim,Saab SF340A/B
517,91,106,379,Alghanim,Saab SF340A/B
518,91,114,379,Alghanim,Saab SF340A/B
519,91,119,379,Alghanim,Saab SF340A/B
520,91,144,379,Alghanim,Saab SF340A/B
521,91,164,379,Alghanim,Saab SF340A/B
522,91,158,379,Alghanim,Saab SF340A/B
523,91,176,379,Alghanim,Saab SF340A/B
524,91,193,379,Alghanim,Saab SF340A/B
525,96,184,379,Alghanim,Saab SF340A/B
526,106,91,379,Alghanim,Saab SF340A/B
527,106,126,379,Alghanim,Saab SF340A/B
528,106,158,379,Alghanim,Saab SF340A/B
529,106,184,379,Alghanim,Saab SF340A/B
530,394,172,379,Alghanim,Saab SF340A/B
531,394,184,379,Alghanim,Saab SF340A/B
532,99,2334,379,Alghanim,Saab SF340A/B
533,99,184,379,Alghanim,Saab SF340A/B
534,111,156,379,Alghanim,Saab SF340A/B
535,114,91,379,Alghanim,Saab SF340A/B
536,119,91,379,Alghanim,Saab SF340A/B
537,126,106,379,Alghanim,Saab SF340A/B
538,126,184,379,Alghanim,Saab SF340A/B
539,134,166,379,Alghanim,Saab SF340A/B
540,134,184,379,Alghanim,Saab SF340A/B
541,133,186,379,Alghanim,Saab SF340A/B
542,165,140,379,Alghanim,Saab SF340A/B
543,165,189,379,Alghanim,Saab SF340A/B
544,140,165,379,Alghanim,Saab SF340A/B
545,140,181,379,Alghanim,Saab SF340A/B
546,144,91,379,Alghanim,Saab SF340A/B
547,143,156,379,Alghanim,Saab SF340A/B
548,151,195,379,Alghanim,Saab SF340A/B
549,149,184,379,Alghanim,Saab SF340A/B
550,156,93,379,Alghanim,Saab SF340A/B
551,156,111,379,Alghanim,Saab SF340A/B
552,156,143,379,Alghanim,Saab SF340A/B
553,156,164,379,Alghanim,Saab SF340A/B
554,156,157,379,Alghanim,Saab SF340A/B
555,156,158,379,Alghanim,Saab SF340A/B
556,156,191,379,Alghanim,Saab SF340A/B
557,164,91,379,Alghanim,Saab SF340A/B
558,164,156,379,Alghanim,Saab SF340A/B
559,157,156,379,Alghanim,Saab SF340A/B
560,157,163,379,Alghanim,Saab SF340A/B
561,157,184,379,Alghanim,Saab SF340A/B
562,158,91,379,Alghanim,Saab SF340A/B
563,158,106,379,Alghanim,Saab SF340A/B
564,158,156,379,Alghanim,Saab SF340A/B
565,158,184,379,Alghanim,Saab SF340A/B
566,163,157,379,Alghanim,Saab SF340A/B
567,163,184,379,Alghanim,Saab SF340A/B
568,166,134,379,Alghanim,Saab SF340A/B
569,166,184,379,Alghanim,Saab SF340A/B
570,2334,99,379,Alghanim,Saab SF340A/B
571,2334,184,379,Alghanim,Saab SF340A/B
572,170,184,379,Alghanim,Saab SF340A/B
573,172,394,379,Alghanim,Saab SF340A/B
574,172,184,379,Alghanim,Saab SF340A/B
575,176,91,379,Alghanim,Saab SF340A/B
576,181,140,379,Alghanim,Saab SF340A/B
577,184,93,379,Alghanim,Saab SF340A/B
578,184,96,379,Alghanim,Saab SF340A/B
579,184,106,379,Alghanim,Saab SF340A/B
580,184,394,379,Alghanim,Saab SF340A/B
581,184,99,379,Alghanim,Saab SF340A/B
582,184,126,379,Alghanim,Saab SF340A/B
583,184,134,379,Alghanim,Saab SF340A/B
584,184,149,379,Alghanim,Saab SF340A/B
585,184,157,379,Alghanim,Saab SF340A/B
586,184,158,379,Alghanim,Saab SF340A/B
587,184,163,379,Alghanim,Saab SF340A/B
588,184,166,379,Alghanim,Saab SF340A/B
589,184,2334,379,Alghanim,Saab SF340A/B
590,184,170,379,Alghanim,Saab SF340A/B
591,184,172,379,Alghanim,Saab SF340A/B
592,184,186,379,Alghanim,Saab SF340A/B
593,184,191,379,Alghanim,Saab SF340A/B
594,186,133,379,Alghanim,Saab SF340A/B
595,186,184,379,Alghanim,Saab SF340A/B
596,189,165,379,Alghanim,Saab SF340A/B
597,189,195,379,Alghanim,Saab SF340A/B
598,191,156,379,Alghanim,Saab SF340A/B
599,191,184,379,Alghanim,Saab SF340A/B
600,195,151,379,Alghanim,Saab SF340A/B
601,195,189,379,Alghanim,Saab SF340A/B
602,193,91,379,Alghanim,Saab SF340A/B
603,507,509,44,Stephenville Aviation Services,Sikorsky S-76
604,509,507,44,Stephenville Aviation Services,Sikorsky S-76
605,2302,2324,162,Servicio Tecnico Aero De Mexico,Saab 2000;Saab SF340A/B
606,2302,2327,356,Skydrift,Saab 2000;Embraer 170
607,2158,908,73,Vuelos Internos Privados VIP,Saab 2000;Aerospatiale/Alenia ATR 72
608,2158,1717,73,Vuelos Internos Privados VIP,Saab 2000;Boeing 737-600
609,1717,2158,73,Vuelos Internos Privados VIP,Saab 2000;Boeing 737-600
610,1299,1323,426,Sunbird Airlines,Saab 2000
611,1323,1299,426,Sunbird Airlines,Saab 2000
612,1305,2171,426,Sunbird Airlines,Saab 2000
613,2171,1305,426,Sunbird Airlines,Saab 2000
614,1289,2327,356,Skydrift,Saab 2000
615,2327,1289,356,Skydrift,Saab 2000
616,2327,1612,356,Skydrift,Saab 2000
617,1612,2327,356,Skydrift,Saab 2000
618,2158,906,237,Sheremetyevo-Cargo,Saab 2000
619,2158,908,237,Sheremetyevo-Cargo,Saab 2000
620,906,2158,237,Sheremetyevo-Cargo,Saab 2000
621,2159,2141,171,Servicios Aereos Sunset,Saab 2000
622,2159,2155,171,Servicios Aereos Sunset,Saab 2000
623,2159,2160,171,Servicios Aereos Sunset,Saab 2000
624,2159,2163,171,Servicios Aereos Sunset,Saab 2000
625,2159,2166,171,Servicios Aereos Sunset,Saab 2000
626,2141,2159,171,Servicios Aereos Sunset,Saab 2000
627,2155,2159,171,Servicios Aereos Sunset,Saab 2000
628,2160,2159,171,Servicios Aereos Sunset,Saab 2000
629,2163,2159,171,Servicios Aereos Sunset,Saab 2000
630,2166,2159,171,Servicios Aereos Sunset,Saab 2000
631,1608,1016,261,Spectrem Air,Saab 2000
632,2021,2171,261,Spectrem Air,Saab 2000
633,1299,1323,261,Spectrem Air,Saab 2000
634,950,1016,261,Spectrem Air,Saab 2000
635,1323,1299,261,Spectrem Air,Saab 2000
636,1305,2171,261,Spectrem Air,Saab 2000
637,1305,2173,261,Spectrem Air,Saab 2000
638,2171,2021,261,Spectrem Air,Saab 2000
639,2171,1305,261,Spectrem Air,Saab 2000
640,2171,2172,261,Spectrem Air,Saab 2000
641,2171,1025,261,Spectrem Air,Saab 2000
642,2171,2120,261,Spectrem Air,Saab 2000
643,2171,2173,261,Spectrem Air,Saab 2000
644,1016,1608,261,Spectrem Air,Saab 2000
645,1016,950,261,Spectrem Air,Saab 2000
646,1016,2173,261,Spectrem Air,Saab 2000
647,2172,2171,261,Spectrem Air,Saab 2000
648,1025,2171,261,Spectrem Air,Saab 2000
649,1325,2173,261,Spectrem Air,Saab 2000
650,2120,2171,261,Spectrem Air,Saab 2000
651,2173,1305,261,Spectrem Air,Saab 2000
652,2173,2171,261,Spectrem Air,Saab 2000
653,2173,1016,261,Spectrem Air,Saab 2000
654,2173,1325,261,Spectrem Air,Saab 2000
655,2172,2173,485,Tranporte Amazonair,Saab 2000
656,2173,2172,485,Tranporte Amazonair,Saab 2000
657,826,2158,73,Vuelos Internos Privados VIP,Saab 2000
658,2158,826,73,Vuelos Internos Privados VIP,Saab 2000
659,2158,828,73,Vuelos Internos Privados VIP,Saab 2000
660,2158,902,73,Vuelos Internos Privados VIP,Saab 2000
661,2158,906,73,Vuelos Internos Privados VIP,Saab 2000
662,2158,1443,73,Vuelos Internos Privados VIP,Saab 2000
663,828,2158,73,Vuelos Internos Privados VIP,Saab 2000
664,902,2158,73,Vuelos Internos Privados VIP,Saab 2000
665,906,2158,73,Vuelos Internos Privados VIP,Saab 2000
666,1443,2158,73,Vuelos Internos Privados VIP,Saab 2000
667,2302,2337,24,West African Airlines,Saab 2000
668,2321,2337,24,West African Airlines,Saab 2000
669,2337,2302,24,West African Airlines,Saab 2000
670,2337,2321,24,West African Airlines,Saab 2000
671,2159,2141,52,Western Arctic Air,Saab 2000
672,2159,2153,52,Western Arctic Air,Saab 2000
673,2159,2155,52,Western Arctic Air,Saab 2000
674,2159,2160,52,Western Arctic Air,Saab 2000
675,2159,2166,52,Western Arctic Air,Saab 2000
676,2141,2159,52,Western Arctic Air,Saab 2000
677,2153,2159,52,Western Arctic Air,Saab 2000
678,2155,2159,52,Western Arctic Air,Saab 2000
679,2160,2159,52,Western Arctic Air,Saab 2000
680,2166,2159,52,Western Arctic Air,Saab 2000
681,2158,906,467,Western Aviators,Saab 2000
682,2158,908,467,Western Aviators,Saab 2000
683,906,2158,467,Western Aviators,Saab 2000
684,908,2158,467,Western Aviators,Saab 2000
685,1924,1979,200,Simrik Airlines,Saab 2000
686,1885,1957,200,Simrik Airlines,Saab 2000
687,89,1979,200,Simrik Airlines,Saab 2000
688,1957,1885,200,Simrik Airlines,Saab 2000
689,1957,1443,200,Simrik Airlines,Saab 2000
690,1957,1979,200,Simrik Airlines,Saab 2000
691,1020,1979,200,Simrik Airlines,Saab 2000
692,1443,1957,200,Simrik Airlines,Saab 2000
693,1979,1924,200,Simrik Airlines,Saab 2000
694,1979,89,200,Simrik Airlines,Saab 2000
695,1979,1957,200,Simrik Airlines,Saab 2000
696,1979,1020,200,Simrik Airlines,Saab 2000
697,933,1857,376,Westland Helicopters,Pilatus PC-12
698,2519,2530,336,Church Fenton Flying Training Unit,Pilatus PC-12
699,2530,2519,336,Church Fenton Flying Training Unit,Pilatus PC-12
700,2565,2684,376,Westland Helicopters,Pilatus PC-12
701,2565,2659,376,Westland Helicopters,Pilatus PC-12
702,50,1857,376,Westland Helicopters,Pilatus PC-12
703,2684,2565,376,Westland Helicopters,Pilatus PC-12
704,1988,1857,376,Westland Helicopters,Pilatus PC-12
705,1857,50,376,Westland Helicopters,Pilatus PC-12
706,1857,1988,376,Westland Helicopters,Pilatus PC-12
707,1857,933,376,Westland Helicopters,Pilatus PC-12
708,2659,2565,376,Westland Helicopters,Pilatus PC-12
709,2576,2639,398,Richland Aviation,Piper PA-46
710,2674,2576,398,Richland Aviation,Piper PA-46
711,2637,2508,398,Richland Aviation,Piper PA-46
712,2435,2508,398,Richland Aviation,Piper PA-46
713,2435,2576,398,Richland Aviation,Piper PA-46
714,2454,2576,398,Richland Aviation,Piper PA-46
715,2454,2683,398,Richland Aviation,Piper PA-46
716,2508,2435,398,Richland Aviation,Piper PA-46
717,2508,2637,398,Richland Aviation,Piper PA-46
718,2391,2658,398,Richland Aviation,Piper PA-46
719,2391,2674,398,Richland Aviation,Piper PA-46
720,2576,2435,398,Richland Aviation,Piper PA-46
721,2576,2454,398,Richland Aviation,Piper PA-46
722,2576,2391,398,Richland Aviation,Piper PA-46
723,2576,2637,398,Richland Aviation,Piper PA-46
724,2576,2658,398,Richland Aviation,Piper PA-46
725,2576,2674,398,Richland Aviation,Piper PA-46
726,2576,2683,398,Richland Aviation,Piper PA-46
727,2639,2576,398,Richland Aviation,Piper PA-46
728,2637,2576,398,Richland Aviation,Piper PA-46
729,2658,2391,398,Richland Aviation,Piper PA-46
730,2658,2576,398,Richland Aviation,Piper PA-46
731,2674,2391,398,Richland Aviation,Piper PA-46
732,2683,2454,398,Richland Aviation,Piper PA-46
733,2683,2576,398,Richland Aviation,Piper PA-46
734,2361,2441,317,Royal Daisy Airlines,Piper PA-46
735,2441,2361,317,Royal Daisy Airlines,Piper PA-46
736,2441,2512,317,Royal Daisy Airlines,Piper PA-46
737,2512,2441,317,Royal Daisy Airlines,Piper PA-46
738,433,469,106,Universal Airlines,Piper PA-46
739,469,433,106,Universal Airlines,Piper PA-46
740,469,488,106,Universal Airlines,Piper PA-46
741,488,469,106,Universal Airlines,Piper PA-46
742,2435,2454,105,Roraima Airways,Piper PA-31 Navajo
743,2454,2683,105,Roraima Airways,Piper PA-31 Navajo
744,2576,2435,105,Roraima Airways,Piper PA-31 Navajo
745,2576,2507,105,Roraima Airways,Piper PA-31 Navajo
746,2576,2669,105,Roraima Airways,Piper PA-31 Navajo
747,2507,2576,105,Roraima Airways,Piper PA-31 Navajo
748,2683,2576,105,Roraima Airways,Piper PA-31 Navajo
749,2467,2677,193,Transportes Aereos del Mundo Maya,Piper PA-31 Navajo
750,2677,2467,193,Transportes Aereos del Mundo Maya,Piper PA-31 Navajo
751,2677,2514,193,Transportes Aereos del Mundo Maya,Piper PA-31 Navajo
752,2478,511,193,Transportes Aereos del Mundo Maya,Piper PA-31 Navajo
753,2514,2677,193,Transportes Aereos del Mundo Maya,Piper PA-31 Navajo
754,511,2478,193,Transportes Aereos del Mundo Maya,Piper PA-31 Navajo
755,2369,2676,361,Star Aviation,McDonnell Douglas MD-90;McDonnell Douglas MD-88;Boeing 757;Airbus A320;Boeing 737-800
756,2369,2602,416,South Central Air,McDonnell Douglas MD-90;McDonnell Douglas MD-88;Boeing 757;Airbus A320;Boeing 737-800
757,2369,2569,303,Sham Wing Airlines,McDonnell Douglas MD-90;McDonnell Douglas MD-88;Boeing 757
758,2369,2447,303,Sham Wing Airlines,McDonnell Douglas MD-90;McDonnell Douglas MD-88;Boeing 757
759,2607,2369,303,Sham Wing Airlines,McDonnell Douglas MD-90;McDonnell Douglas MD-88
760,2607,2369,361,Star Aviation,McDonnell Douglas MD-90;McDonnell Douglas MD-88
761,2427,2551,361,Star Aviation,McDonnell Douglas MD-90;McDonnell Douglas MD-88;Airbus A320;Boeing 757-300;Boeing 757;Boeing 777;Airbus A319;Boeing 737-800
762,2602,2369,329,Wind Rose Aviation,McDonnell Douglas MD-90;McDonnell Douglas MD-88;Airbus A320;Boeing 737-900
763,2551,2407,361,Star Aviation,McDonnell Douglas MD-90;McDonnell Douglas MD-88;Airbus A320;Airbus A319
764,2676,2551,361,Star Aviation,McDonnell Douglas MD-90;McDonnell Douglas MD-88;Airbus A319;Boeing 737-800;Airbus A320
765,2369,2402,303,Sham Wing Airlines,McDonnell Douglas MD-90;McDonnell Douglas MD-88;Airbus A319
766,2369,2577,416,South Central Air,McDonnell Douglas MD-90;McDonnell Douglas MD-88;Airbus A319
767,2577,2369,416,South Central Air,McDonnell Douglas MD-90;McDonnell Douglas MD-88;Airbus A319
768,2369,2402,361,Star Aviation,McDonnell Douglas MD-90;McDonnell Douglas MD-88;Airbus A319
769,2369,2577,361,Star Aviation,McDonnell Douglas MD-90;McDonnell Douglas MD-88;Airbus A319
770,2577,2369,361,Star Aviation,McDonnell Douglas MD-90;McDonnell Douglas MD-88;Airbus A319
771,2577,2369,310,Thai Flying Helicopter Service,McDonnell Douglas MD-90;McDonnell Douglas MD-88;Airbus A319
772,2650,2369,310,Thai Flying Helicopter Service,McDonnell Douglas MD-90;McDonnell Douglas MD-88;Airbus A319
773,2369,2371,361,Star Aviation,McDonnell Douglas MD-90;McDonnell Douglas MD-88
774,2369,2371,303,Sham Wing Airlines,McDonnell Douglas MD-90;McDonnell Douglas MD-88
775,2369,2393,303,Sham Wing Airlines,McDonnell Douglas MD-90;McDonnell Douglas MD-88
776,2369,2550,303,Sham Wing Airlines,McDonnell Douglas MD-90;McDonnell Douglas MD-88
777,2369,2610,303,Sham Wing Airlines,McDonnell Douglas MD-90;McDonnell Douglas MD-88
778,2371,2369,303,Sham Wing Airlines,McDonnell Douglas MD-90;McDonnell Douglas MD-88
779,2393,2369,303,Sham Wing Airlines,McDonnell Douglas MD-90;McDonnell Douglas MD-88
780,2402,2369,303,Sham Wing Airlines,McDonnell Douglas MD-90;McDonnell Douglas MD-88
781,2424,2369,303,Sham Wing Airlines,McDonnell Douglas MD-90;McDonnell Douglas MD-88
782,2369,2676,17,Sky Bahamas,McDonnell Douglas MD-90;McDonnell Douglas MD-88
783,2607,2369,17,Sky Bahamas,McDonnell Douglas MD-90;McDonnell Douglas MD-88
784,2402,2369,416,South Central Air,McDonnell Douglas MD-90;McDonnell Douglas MD-88
785,2369,2371,426,Sunbird Airlines,McDonnell Douglas MD-90;McDonnell Douglas MD-88
786,2369,2393,426,Sunbird Airlines,McDonnell Douglas MD-90;McDonnell Douglas MD-88
787,2371,2369,426,Sunbird Airlines,McDonnell Douglas MD-90;McDonnell Douglas MD-88
788,2393,2369,426,Sunbird Airlines,McDonnell Douglas MD-90;McDonnell Douglas MD-88
789,2607,2369,426,Sunbird Airlines,McDonnell Douglas MD-90;McDonnell Douglas MD-88
790,2650,2369,426,Sunbird Airlines,McDonnell Douglas MD-90;McDonnell Douglas MD-88
791,2369,2393,361,Star Aviation,McDonnell Douglas MD-90;McDonnell Douglas MD-88
792,2369,2550,361,Star Aviation,McDonnell Douglas MD-90;McDonnell Douglas MD-88
793,2371,2369,361,Star Aviation,McDonnell Douglas MD-90;McDonnell Douglas MD-88
794,2393,2369,361,Star Aviation,McDonnell Douglas MD-90;McDonnell Douglas MD-88
795,2402,2369,361,Star Aviation,McDonnell Douglas MD-90;McDonnell Douglas MD-88
796,2550,2369,361,Star Aviation,McDonnell Douglas MD-90;McDonnell Douglas MD-88
797,2610,2369,361,Star Aviation,McDonnell Douglas MD-90;McDonnell Douglas MD-88
798,2369,2371,310,Thai Flying Helicopter Service,McDonnell Douglas MD-90;McDonnell Douglas MD-88
799,2369,2393,310,Thai Flying Helicopter Service,McDonnell Douglas MD-90;McDonnell Douglas MD-88
800,2369,2550,310,Thai Flying Helicopter Service,McDonnell Douglas MD-90;McDonnell Douglas MD-88
801,2369,2577,310,Thai Flying Helicopter Service,McDonnell Douglas MD-90;McDonnell Douglas MD-88
802,2371,2369,310,Thai Flying Helicopter Service,McDonnell Douglas MD-90;McDonnell Douglas MD-88
803,2393,2369,310,Thai Flying Helicopter Service,McDonnell Douglas MD-90;McDonnell Douglas MD-88
